299.00	46823.40	23411.70	15607.80	11705.85	9364.68	7803.90	6689.06	5852.93
300.00	46980.00	23490.00	15660.00	11745.00	9396.00	7830.00	6711.43	5872.50
301.00	47136.60	23568.30	15712.20	11784.15	9427.32	7856.10	6733.80	5892.08
302.00	47293.20	23646.60	15764.40	11823.30	9458.64	7882.20	6756.17	5911.65
303.00	47449.80	23724.90	15816.60	11862.45	9489.96	7908.30	6778.54	5931.23
304.00	47606.40	23803.20	15868.80	11901.60	9521.28	7934.40	6800.91	5950.80
305.00	47763.00	23881.50	15921.00	11940.75	9552.60	7960.50	6823.29	5970.38
306.00	47919.60	23959.80	15973.20	11979.90	9583.92	7986.60	6845.66	5989.95
307.00	48076.20	24038.10	16025.40	12019.05	9615.24	8012.70	6868.03	6009.53
308.00	48232.80	24116.40	16077.60	12058.20	9646.56	8038.80	6890.40	6029.10
309.00	48389.40	24194.70	16129.80	12097.35	9677.88	8064.90	6912.77	6048.68
310.00	48546.00	24273.00	16182.00	12136.50	9709.20	8091.00	6935.14	6068.25
311.00	48702.60	24351.30	16234.20	12175.65	9740.52	8117.10	6957.51	6087.83
312.00	48859.20	24429.60	16286.40	12214.80	9771.84	8143.20	6979.89	6107.40
313.00	49015.80	24507.90	16338.60	12253.95	9803.16	8169.30	7002.26	6126.98
314.00	49172.40	24586.20	16390.80	12293.10	9834.48	8195.40	7024.63	6146.55
315.00	49329.00	24664.50	16443.00	12332.25	9865.80	8221.50	7047.00	6166.13
316.00	49485.60	24742.80	16495.20	12371.40	9897.12	8247.60	7069.37	6185.70
317.00	49642.20	24821.10	16547.40	12410.55	9928.44	8273.70	7091.74	6205.28
318.00	49798.80	24899.40	16599.60	12449.70	9959.76	8299.80	7114.11	6224.85
319.00	49955.40	24977.70	16651.80	12488.85	9991.08	8325.90	7136.49	6244.43
320.00	50112.00	25056.00	16704.00	12528.00	10022.40	8352.00	7158.86	6264.00
321.00	50268.60	25134.30	16756.20	12567.15	10053.72	8378.10	7181.23	6283.58
322.00	50425.20	25212.60	16808.40	12606.30	10085.04	8404.20	7203.60	6303.15
323.00	50581.80	25290.90	16860.60	12645.45	10116.36	8430.30	7225.97	6322.73
324.00	50738.40	25369.20	16912.80	12684.60	10147.68	8456.40	7248.34	6342.30
325.00	50895.00	25447.50	16965.00	12723.75	10179.00	8482.50	7270.71	6361.88
326.00	51051.60	25525.80	17017.20	12762.90	10210.32	8508.60	7293.09	6381.45
327.00	51208.20	25604.10	17069.40	12802.05	10241.64	8534.70	7315.46	6401.03
328.00	51364.80	25682.40	17121.60	12841.20	10272.96	8560.80	7337.83	6420.60
329.00	51521.40	25760.70	17173.80	12880.35	10304.28	8586.90	7360.20	6440.18
330.00	51678.00	25839.00	17226.00	12919.50	10335.60	8613.00	7382.57	6459.75
331.00	51834.60	25917.30	17278.20	12958.65	10366.92	8639.10	7404.94	6479.33
332.00	51991.20	25995.60	17330.40	12997.80	10398.24	8665.20	7427.31	6498.90
333.00	52147.80	26073.90	17382.60	13036.95	10429.56	8691.30	7449.69	6518.48
334.00	52304.40	26152.20	17434.80	13076.10	10460.88	8717.40	7472.06	6538.05
335.00	52461.00	26230.50	17487.00	13115.25	10492.20	8743.50	7494.43	6557.63
336.00	52617.60	26308.80	17539.20	13154.40	10523.52	8769.60	7516.80	6577.20
337.00	52774.20	26387.10	17591.40	13193.55	10554.84	8795.70	7539.17	6596.78
338.00	52930.80	26465.40	17643.60	13232.70	10586.16	8821.80	7561.54	6616.35
339.00	53087.40	26543.70	17695.80	13271.85	10617.48	8847.90	7583.91	6635.93
340.00	53244.00	26622.00	17748.00	13311.00	10648.80	8874.00	7606.29	6655.50
341.00	53400.60	26700.30	17800.20	13350.15	10680.12	8900.10	7628.66	6675.08
342.00	53557.20	26778.60	17852.40	13389.30	10711.44	8926.20	7651.03	6694.65
343.00	53713.80	26856.90	17904.60	13428.45	10742.76	8952.30	7673.40	6714.23
344.00	53870.40	26935.20	17956.80	13467.60	10774.08	8978.40	7695.77	6733.80
345.00	54027.00	27013.50	18009.00	13506.75	10805.40	9004.50	7718.14	6753.38
346.00	54183.60	27091.80	18061.20	13545.90	10836.72	9030.60	7740.51	6772.95
347.00	54340.20	27170.10	18113.40	13585.05	10868.04	9056.70	7762.89	6792.53
348.00	54496.80	27248.40	18165.60	13624.20	10899.36	9082.80	7785.26	6812.10
349.00	54653.40	27326.70	18217.80	13663.35	10930.68	9108.90	7807.63	6831.68
350.00	54810.00	27405.00	18270.00	13702.50	10962.00	9135.00	7830.00	6851.25
351.00	54966.60	27483.30	18322.20	13741.65	10993.32	9161.10	7852.37	6870.83
352.00	55123.20	27561.60	18374.40	13780.80	11024.64	9187.20	7874.74	6890.40
353.00	55279.80	27639.90	18426.60	13819.95	11055.96	9213.30	7897.11	6909.98
354.00	55436.40	27718.20	18478.80	13859.10	11087.28	9239.40	7919.49	6929.55
355.00	55593.00	27796.50	18531.00	13898.25	11118.60	9265.50	7941.86	6949.13
356.00	55749.60	27874.80	18583.20	13937.40	11149.92	9291.60	7964.23	6968.70
357.00	55906.20	27953.10	18635.40	13976.55	11181.24	9317.70	7986.60	6988.28
358.00	56062.80	28031.40	18687.60	14015.70	11212.56	9343.80	8008.97	7007.85
359.00	56219.40	28109.70	18739.80	14054.85	11243.88	9369.90	8031.34	7027.43
360.00	56376.00	28188.00	18792.00	14094.00	11275.20	9396.00	8053.71	7047.00
361.00	56532.60	28266.30	18844.20	14133.15	11306.52	9422.10	8076.09	7066.58
362.00	56689.20	28344.60	18896.40	14172.30	11337.84	9448.20	8098.46	7086.15
363.00	56845.80	28422.90	18948.60	14211.45	11369.16	9474.30	8120.83	7105.73
364.00	57002.40	28501.20	19000.80	14250.60	11400.48	9500.40	8143.20	7125.30
365.00	57159.00	28579.50	19053.00	14289.75	11431.80	9526.50	8165.57	7144.88
366.00	57315.60	28657.80	19105.20	14328.90	11463.12	9552.60	8187.94	7164.45
367.00	57472.20	28736.10	19157.40	14368.05	11494.44	9578.70	8210.31	7184.03
368.00	57628.80	28814.40	19209.60	14407.20	11525.76	9604.80	8232.69	7203.60
369.00	57785.40	28892.70	19261.80	14446.35	11557.08	9630.90	8255.06	7223.18
370.00	57942.00	28971.00	19314.00	14485.50	11588.40	9657.00	8277.43	7242.75
371.00	58098.60	29049.30	19366.20	14524.65	11619.72	9683.10	8299.80	7262.33
372.00	58255.20	29127.60	19418.40	14563.80	11651.04	9709.20	8322.17	7281.90
373.00	58411.80	29205.90	19470.60	14602.95	11682.36	9735.30	8344.54	7301.48
374.00	58568.40	29284.20	19522.80	14642.10	11713.68	9761.40	8366.91	7321.05
375.00	58725.00	29362.50	19575.00	14681.25	11745.00	9787.50	8389.29	7340.63
376.00	58881.60	29440.80	19627.20	14720.40	11776.32	9813.60	8411.66	7360.20
377.00	59038.20	29519.10	19679.40	14759.55	11807.64	9839.70	8434.03	7379.78
378.00	59194.80	29597.40	19731.60	14798.70	11838.96	9865.80	8456.40	7399.35
379.00	59351.40	29675.70	19783.80	14837.85	11870.28	9891.90	8478.77	7418.93
380.00	59508.00	29754.00	19836.00	14877.00	11901.60	9918.00	8501.14	7438.50
381.00	59664.60	29832.30	19888.20	14916.15	11932.92	9944.10	8523.51	7458.08
382.00	59821.20	29910.60	19940.40	14955.30	11964.24	9970.20	8545.89	7477.65
383.00	59977.80	29988.90	19992.60	14994.45	11995.56	9996.30	8568.26	7497.23
384.00	60134.40	30067.20	20044.80	15033.60	12026.88	10022.40	8590.63	7516.80
385.00	60291.00	30145.50	20097.00	15072.75	12058.20	10048.50	8613.00	7536.38
386.00	60447.60	30223.80	20149.20	15111.90	12089.52	10074.60	8635.37	7555.95
387.00	60604.20	30302.10	20201.40	15151.05	12120.84	10100.70	8657.74	7575.53
388.00	60760.80	30380.40	20253.60	15190.20	12152.16	10126.80	8680.11	7595.10
389.00	60917.40	30458.70	20305.80	15229.35	12183.48	10152.90	8702.49	7614.68
390.00	61074.00	30537.00	20358.00	15268.50	12214.80	10179.00	8724.86	7634.25
391.00	61230.60	30615.30	20410.20	15307.65	12246.12	10205.10	8747.23	7653.83
392.00	61387.20	30693.60	20462.40	15346.80	12277.44	10231.20	8769.60	7673.40
393.00	61543.80	30771.90	20514.60	15385.95	12308.76	10257.30	8791.97	7692.98
394.00	61700.40	30850.20	20566.80	15425.10	12340.08	10283.40	8814.34	7712.55
395.00	61857.00	30928.50	20619.00	15464.25	12371.40	10309.50	8836.71	7732.13
396.00	62013.60	31006.80	20671.20	15503.40	12402.72	10335.60	8859.09	7751.70
397.00	62170.20	31085.10	20723.40	15542.55	12434.04	10361.70	8881.46	7771.28
398.00	62326.80	31163.40	20775.60	15581.70	12465.36	10387.80	8903.83	7790.85
399.00	62483.40	31241.70	20827.80	15620.85	12496.68	10413.90	8926.20	7810.43
400.00	62640.00	31320.00	20880.00	15660.00	12528.00	10440.00	8948.57	7830.00
401.00	62796.60	31398.30	20932.20	15699.15	12559.32	10466.10	8970.94	7849.58
402.00	62953.20	31476.60	20984.40	15738.30	12590.64	10492.20	8993.31	7869.15
403.00	63109.80	31554.90	21036.60	15777.45	12621.96	10518.30	9015.69	7888.73
404.00	63266.40	31633.20	21088.80	15816.60	12653.28	10544.40	9038.06	7908.30
405.00	63423.00	31711.50	21141.00	15855.75	12684.60	10570.50	9060.43	7927.88
406.00	63579.60	31789.80	21193.20	15894.90	12715.92	10596.60	9082.80	7947.45
407.00	63736.20	31868.10	21245.40	15934.05	12747.24	10622.70	9105.17	7967.03
408.00	63892.80	31946.40	21297.60	15973.20	12778.56	10648.80	9127.54	7986.60
409.00	64049.40	32024.70	21349.80	16012.35	12809.88	10674.90	9149.91	8006.18
410.00	64206.00	32103.00	21402.00	16051.50	12841.20	10701.00	9172.29	8025.75
411.00	64362.60	32181.30	21454.20	16090.65	12872.52	10727.10	9194.66	8045.33
412.00	64519.20	32259.60	21506.40	16129.80	12903.84	10753.20	9217.03	8064.90
413.00	64675.80	32337.90	21558.60	16168.95	12935.16	10779.30	9239.40	8084.48
414.00	64832.40	32416.20	21610.80	16208.10	12966.48	10805.40	9261.77	8104.05
415.00	64989.00	32494.50	21663.00	16247.25	12997.80	10831.50	9284.14	8123.63
416.00	65145.60	32572.80	21715.20	16286.40	13029.12	10857.60	9306.51	8143.20
417.00	65302.20	32651.10	21767.40	16325.55	13060.44	10883.70	9328.89	8162.78
418.00	65458.80	32729.40	21819.60	16364.70	13091.76	10909.80	9351.26	8182.35
419.00	65615.40	32807.70	21871.80	16403.85	13123.08	10935.90	9373.63	8201.93
420.00	65772.00	32886.00	21924.00	16443.00	13154.40	10962.00	9396.00	8221.50
421.00	65928.60	32964.30	21976.20	16482.15	13185.72	10988.10	9418.37	8241.08
422.00	66085.20	33042.60	22028.40	16521.30	13217.04	11014.20	9440.74	8260.65
423.00	66241.80	33120.90	22080.60	16560.45	13248.36	11040.30	9463.11	8280.23
424.00	66398.40	33199.20	22132.80	16599.60	13279.68	11066.40	9485.49	8299.80
425.00	66555.00	33277.50	22185.00	16638.75	13311.00	11092.50	9507.86	8319.38
426.00	66711.60	33355.80	22237.20	16677.90	13342.32	11118.60	9530.23	8338.95
427.00	66868.20	33434.10	22289.40	16717.05	13373.64	11144.70	9552.60	8358.53
428.00	67024.80	33512.40	22341.60	16756.20	13404.96	11170.80	9574.97	8378.10
429.00	67181.40	33590.70	22393.80	16795.35	13436.28	11196.90	9597.34	8397.68
430.00	67338.00	33669.00	22446.00	16834.50	13467.60	11223.00	9619.71	8417.25
431.00	67494.60	33747.30	22498.20	16873.65	13498.92	11249.10	9642.09	8436.83
432.00	67651.20	33825.60	22550.40	16912.80	13530.24	11275.20	9664.46	8456.40
433.00	67807.80	33903.90	22602.60	16951.95	13561.56	11301.30	9686.83	8475.98
434.00	67964.40	33982.20	22654.80	16991.10	13592.88	11327.40	9709.20	8495.55
435.00	68121.00	34060.50	22707.00	17030.25	13624.20	11353.50	9731.57	8515.13
436.00	68277.60	34138.80	22759.20	17069.40	13655.52	11379.60	9753.94	8534.70
437.00	68434.20	34217.10	22811.40	17108.55	13686.84	11405.70	9776.31	8554.28
438.00	68590.80	34295.40	22863.60	17147.70	13718.16	11431.80	9798.69	8573.85
439.00	68747.40	34373.70	22915.80	17186.85	13749.48	11457.90	9821.06	8593.43
440.00	68904.00	34452.00	22968.00	17226.00	13780.80	11484.00	9843.43	8613.00
441.00	69060.60	34530.30	23020.20	17265.15	13812.12	11510.10	9865.80	8632.58
442.00	69217.20	34608.60	23072.40	17304.30	13843.44	11536.20	9888.17	8652.15
443.00	69373.80	34686.90	23124.60	17343.45	13874.76	11562.30	9910.54	8671.73
444.00	69530.40	34765.20	23176.80	17382.60	13906.08	11588.40	9932.91	8691.30
445.00	69687.00	34843.50	23229.00	17421.75	13937.40	11614.50	9955.29	8710.88
446.00	69843.60	34921.80	23281.20	17460.90	13968.72	11640.60	9977.66	8730.45
447.00	70000.20	35000.10	23333.40	17500.05	14000.04	11666.70	10000.03	8750.03
448.00	70156.80	35078.40	23385.60	17539.20	14031.36	11692.80	10022.40	8769.60
449.00	70313.40	35156.70	23437.80	17578.35	14062.68	11718.90	10044.77	8789.18
450.00	70470.00	35235.00	23490.00	17617.50	14094.00	11745.00	10067.14	8808.75
451.00	70626.60	35313.30	23542.20	17656.65	14125.32	11771.10	10089.51	8828.33
452.00	70783.20	35391.60	23594.40	17695.80	14156.64	11797.20	10111.89	8847.90
453.00	70939.80	35469.90	23646.60	17734.95	14187.96	11823.30	10134.26	8867.48
454.00	71096.40	35548.20	23698.80	17774.10	14219.28	11849.40	10156.63	8887.05
455.00	71253.00	35626.50	23751.00	17813.25	14250.60	11875.50	10179.00	8906.63
456.00	71409.60	35704.80	23803.20	17852.40	14281.92	11901.60	10201.37	8926.20
457.00	71566.20	35783.10	23855.40	17891.55	14313.24	11927.70	10223.74	8945.78
458.00	71722.80	35861.40	23907.60	17930.70	14344.56	11953.80	10246.11	8965.35
459.00	71879.40	35939.70	23959.80	17969.85	14375.88	11979.90	10268.49	8984.93
460.00	72036.00	36018.00	24012.00	18009.00	14407.20	12006.00	10290.86	9004.50
461.00	72192.60	36096.30	24064.20	18048.15	14438.52	12032.10	10313.23	9024.08
462.00	72349.20	36174.60	24116.40	18087.30	14469.84	12058.20	10335.60	9043.65
463.00	72505.80	36252.90	24168.60	18126.45	14501.16	12084.30	10357.97	9063.23
464.00	72662.40	36331.20	24220.80	18165.60	14532.48	12110.40	10380.34	9082.80
465.00	72819.00	36409.50	24273.00	18204.75	14563.80	12136.50	10402.71	9102.38
466.00	72975.60	36487.80	24325.20	18243.90	14595.12	12162.60	10425.09	9121.95
467.00	73132.20	36566.10	24377.40	18283.05	14626.44	12188.70	10447.46	9141.53
468.00	73288.80	36644.40	24429.60	18322.20	14657.76	12214.80	10469.83	9161.10
469.00	73445.40	36722.70	24481.80	18361.35	14689.08	12240.90	10492.20	9180.68
470.00	73602.00	36801.00	24534.00	18400.50	14720.40	12267.00	10514.57	9200.25
471.00	73758.60	36879.30	24586.20	18439.65	14751.72	12293.10	10536.94	9219.83
472.00	73915.20	36957.60	24638.40	18478.80	14783.04	12319.20	10559.31	9239.40
473.00	74071.80	37035.90	24690.60	18517.95	14814.36	12345.30	10581.69	9258.98
474.00	74228.40	37114.20	24742.80	18557.10	14845.68	12371.40	10604.06	9278.55
475.00	74385.00	37192.50	24795.00	18596.25	14877.00	12397.50	10626.43	9298.13
476.00	74541.60	37270.80	24847.20	18635.40	14908.32	12423.60	10648.80	9317.70
477.00	74698.20	37349.10	24899.40	18674.55	14939.64	12449.70	10671.17	9337.28
478.00	74854.80	37427.40	24951.60	18713.70	14970.96	12475.80	10693.54	9356.85
479.00	75011.40	37505.70	25003.80	18752.85	15002.28	12501.90	10715.91	9376.43
480.00	75168.00	37584.00	25056.00	18792.00	15033.60	12528.00	10738.29	9396.00
481.00	75324.60	37662.30	25108.20	18831.15	15064.92	12554.10	10760.66	9415.58
482.00	75481.20	37740.60	25160.40	18870.30	15096.24	12580.20	10783.03	9435.15
483.00	75637.80	37818.90	25212.60	18909.45	15127.56	12606.30	10805.40	9454.73
484.00	75794.40	37897.20	25264.80	18948.60	15158.88	12632.40	10827.77	9474.30
485.00	75951.00	37975.50	25317.00	18987.75	15190.20	12658.50	10850.14	9493.88
486.00	76107.60	38053.80	25369.20	19026.90	15221.52	12684.60	10872.51	9513.45
487.00	76264.20	38132.10	25421.40	19066.05	15252.84	12710.70	10894.89	9533.03
488.00	76420.80	38210.40	25473.60	19105.20	15284.16	12736.80	10917.26	9552.60
489.00	76577.40	38288.70	25525.80	19144.35	15315.48	12762.90	10939.63	9572.18
490.00	76734.00	38367.00	25578.00	19183.50	15346.80	12789.00	10962.00	9591.75
491.00	76890.60	38445.30	25630.20	19222.65	15378.12	12815.10	10984.37	9611.33
492.00	77047.20	38523.60	25682.40	19261.80	15409.44	12841.20	11006.74	9630.90
493.00	77203.80	38601.90	25734.60	19300.95	15440.76	12867.30	11029.11	9650.48
494.00	77360.40	38680.20	25786.80	19340.10	15472.08	12893.40	11051.49	9670.05
495.00	77517.00	38758.50	25839.00	19379.25	15503.40	12919.50	11073.86	9689.63
496.00	77673.60	38836.80	25891.20	19418.40	15534.72	12945.60	11096.23	9709.20
497.00	77830.20	38915.10	25943.40	19457.55	15566.04	12971.70	11118.60	9728.78
498.00	77986.80	38993.40	25995.60	19496.70	15597.36	12997.80	11140.97	9748.35
499.00	78143.40	39071.70	26047.80	19535.85	15628.68	13023.90	11163.34	9767.93
500.00	78300.00	39150.00	26100.00	19575.00	15660.00	13050.00	11185.71	9787.50
501.00	78456.60	39228.30	26152.20	19614.15	15691.32	13076.10	11208.09	9807.08
502.00	78613.20	39306.60	26204.40	19653.30	15722.64	13102.20	11230.46	9826.65
503.00	78769.80	39384.90	26256.60	19692.45	15753.96	13128.30	11252.83	9846.23
504.00	78926.40	39463.20	26308.80	19731.60	15785.28	13154.40	11275.20	9865.80
505.00	79083.00	39541.50	26361.00	19770.75	15816.60	13180.50	11297.57	9885.38
506.00	79239.60	39619.80	26413.20	19809.90	15847.92	13206.60	11319.94	9904.95
507.00	79396.20	39698.10	26465.40	19849.05	15879.24	13232.70	11342.31	9924.53
508.00	79552.80	39776.40	26517.60	19888.20	15910.56	13258.80	11364.69	9944.10
509.00	79709.40	39854.70	26569.80	19927.35	15941.88	13284.90	11387.06	9963.68
510.00	79866.00	39933.00	26622.00	19966.50	15973.20	13311.00	11409.43	9983.25
511.00	80022.60	40011.30	26674.20	20005.65	16004.52	13337.10	11431.80	10002.83
512.00	80179.20	40089.60	26726.40	20044.80	16035.84	13363.20	11454.17	10022.40
513.00	80335.80	40167.90	26778.60	20083.95	16067.16	13389.30	11476.54	10041.98
514.00	80492.40	40246.20	26830.80	20123.10	16098.48	13415.40	11498.91	10061.55
515.00	80649.00	40324.50	26883.00	20162.25	16129.80	13441.50	11521.29	10081.13
516.00	80805.60	40402.80	26935.20	20201.40	16161.12	13467.60	11543.66	10100.70
517.00	80962.20	40481.10	26987.40	20240.55	16192.44	13493.70	11566.03	10120.28
518.00	81118.80	40559.40	27039.60	20279.70	16223.76	13519.80	11588.40	10139.85
519.00	81275.40	40637.70	27091.80	20318.85	16255.08	13545.90	11610.77	10159.43
520.00	81432.00	40716.00	27144.00	20358.00	16286.40	13572.00	11633.14	10179.00
521.00	81588.60	40794.30	27196.20	20397.15	16317.72	13598.10	11655.51	10198.58
522.00	81745.20	40872.60	27248.40	20436.30	16349.04	13624.20	11677.89	10218.15
523.00	81901.80	40950.90	27300.60	20475.45	16380.36	13650.30	11700.26	10237.73
524.00	82058.40	41029.20	27352.80	20514.60	16411.68	13676.40	11722.63	10257.30
525.00	82215.00	41107.50	27405.00	20553.75	16443.00	13702.50	11745.00	10276.88
526.00	82371.60	41185.80	27457.20	20592.90	16474.32	13728.60	11767.37	10296.45
527.00	82528.20	41264.10	27509.40	20632.05	16505.64	13754.70	11789.74	10316.03
528.00	82684.80	41342.40	27561.60	20671.20	16536.96	13780.80	11812.11	10335.60
529.00	82841.40	41420.70	27613.80	20710.35	16568.28	13806.90	11834.49	10355.18
530.00	82998.00	41499.00	27666.00	20749.50	16599.60	13833.00	11856.86	10374.75
531.00	83154.60	41577.30	27718.20	20788.65	16630.92	13859.10	11879.23	10394.33
532.00	83311.20	41655.60	27770.40	20827.80	16662.24	13885.20	11901.60	10413.90
533.00	83467.80	41733.90	27822.60	20866.95	16693.56	13911.30	11923.97	10433.48
534.00	83624.40	41812.20	27874.80	20906.10	16724.88	13937.40	11946.34	10453.05
535.00	83781.00	41890.50	27927.00	20945.25	16756.20	13963.50	11968.71	10472.63
536.00	83937.60	41968.80	27979.20	20984.40	16787.52	13989.60	11991.09	10492.20
537.00	84094.20	42047.10	28031.40	21023.55	16818.84	14015.70	12013.46	10511.78
538.00	84250.80	42125.40	28083.60	21062.70	16850.16	14041.80	12035.83	10531.35
539.00	84407.40	42203.70	28135.80	21101.85	16881.48	14067.90	12058.20	10550.93
540.00	84564.00	42282.00	28188.00	21141.00	16912.80	14094.00	12080.57	10570.50
541.00	84720.60	42360.30	28240.20	21180.15	16944.12	14120.10	12102.94	10590.08
542.00	84877.20	42438.60	28292.40	21219.30	16975.44	14146.20	12125.31	10609.65
543.00	85033.80	42516.90	28344.60	21258.45	17006.76	14172.30	12147.69	10629.23
544.00	85190.40	42595.20	28396.80	21297.60	17038.08	14198.40	12170.06	10648.80
545.00	85347.00	42673.50	28449.00	21336.75	17069.40	14224.50	12192.43	10668.38
546.00	85503.60	42751.80	28501.20	21375.90	17100.72	14250.60	12214.80	10687.95
547.00	85660.20	42830.10	28553.40	21415.05	17132.04	14276.70	12237.17	10707.53
548.00	85816.80	42908.40	28605.60	21454.20	17163.36	14302.80	12259.54	10727.10
549.00	85973.40	42986.70	28657.80	21493.35	17194.68	14328.90	12281.91	10746.68
550.00	86130.00	43065.00	28710.00	21532.50	17226.00	14355.00	12304.29	10766.25
551.00	86286.60	43143.30	28762.20	21571.65	17257.32	14381.10	12326.66	10785.83
552.00	86443.20	43221.60	28814.40	21610.80	17288.64	14407.20	12349.03	10805.40
553.00	86599.80	43299.90	28866.60	21649.95	17319.96	14433.30	12371.40	10824.98
554.00	86756.40	43378.20	28918.80	21689.10	17351.28	14459.40	12393.77	10844.55
555.00	86913.00	43456.50	28971.00	21728.25	17382.60	14485.50	12416.14	10864.13
556.00	87069.60	43534.80	29023.20	21767.40	17413.92	14511.60	12438.51	10883.70
557.00	87226.20	43613.10	29075.40	21806.55	17445.24	14537.70	12460.89	10903.28
558.00	87382.80	43691.40	29127.60	21845.70	17476.56	14563.80	12483.26	10922.85
559.00	87539.40	43769.70	29179.80	21884.85	17507.88	14589.90	12505.63	10942.43
560.00	87696.00	43848.00	29232.00	21924.00	17539.20	14616.00	12528.00	10962.00
561.00	87852.60	43926.30	29284.20	21963.15	17570.52	14642.10	12550.37	10981.58
562.00	88009.20	44004.60	29336.40	22002.30	17601.84	14668.20	12572.74	11001.15
563.00	88165.80	44082.90	29388.60	22041.45	17633.16	14694.30	12595.11	11020.73
564.00	88322.40	44161.20	29440.80	22080.60	17664.48	14720.40	12617.49	11040.30
565.00	88479.00	44239.50	29493.00	22119.75	17695.80	14746.50	12639.86	11059.88
566.00	88635.60	44317.80	29545.20	22158.90	17727.12	14772.60	12662.23	11079.45
567.00	88792.20	44396.10	29597.40	22198.05	17758.44	14798.70	12684.60	11099.03
568.00	88948.80	44474.40	29649.60	22237.20	17789.76	14824.80	12706.97	11118.60
569.00	89105.40	44552.70	29701.80	22276.35	17821.08	14850.90	12729.34	11138.18
570.00	89262.00	44631.00	29754.00	22315.50	17852.40	14877.00	12751.71	11157.75
571.00	89418.60	44709.30	29806.20	22354.65	17883.72	14903.10	12774.09	11177.33
572.00	89575.20	44787.60	29858.40	22393.80	17915.04	14929.20	12796.46	11196.90
573.00	89731.80	44865.90	29910.60	22432.95	17946.36	14955.30	12818.83	11216.48
574.00	89888.40	44944.20	29962.80	22472.10	17977.68	14981.40	12841.20	11236.05
575.00	90045.00	45022.50	30015.00	22511.25	18009.00	15007.50	12863.57	11255.63
576.00	90201.60	45100.80	30067.20	22550.40	18040.32	15033.60	12885.94	11275.20
577.00	90358.20	45179.10	30119.40	22589.55	18071.64	15059.70	12908.31	11294.78
578.00	90514.80	45257.40	30171.60	22628.70	18102.96	15085.80	12930.69	11314.35
579.00	90671.40	45335.70	30223.80	22667.85	18134.28	15111.90	12953.06	11333.93
580.00	90828.00	45414.00	30276.00	22707.00	18165.60	15138.00	12975.43	11353.50
581.00	90984.60	45492.30	30328.20	22746.15	18196.92	15164.10	12997.80	11373.08
582.00	91141.20	45570.60	30380.40	22785.30	18228.24	15190.20	13020.17	11392.65
583.00	91297.80	45648.90	30432.60	22824.45	18259.56	15216.30	13042.54	11412.23
584.00	91454.40	45727.20	30484.80	22863.60	18290.88	15242.40	13064.91	11431.80
585.00	91611.00	45805.50	30537.00	22902.75	18322.20	15268.50	13087.29	11451.38
586.00	91767.60	45883.80	30589.20	22941.90	18353.52	15294.60	13109.66	11470.95
587.00	91924.20	45962.10	30641.40	22981.05	18384.84	15320.70	13132.03	11490.53
588.00	92080.80	46040.40	30693.60	23020.20	18416.16	15346.80	13154.40	11510.10
589.00	92237.40	46118.70	30745.80	23059.35	18447.48	15372.90	13176.77	11529.68
590.00	92394.00	46197.00	30798.00	23098.50	18478.80	15399.00	13199.14	11549.25
591.00	92550.60	46275.30	30850.20	23137.65	18510.12	15425.10	13221.51	11568.83
592.00	92707.20	46353.60	30902.40	23176.80	18541.44	15451.20	13243.89	11588.40
593.00	92863.80	46431.90	30954.60	23215.95	18572.76	15477.30	13266.26	11607.98
594.00	93020.40	46510.20	31006.80	23255.10	18604.08	15503.40	13288.63	11627.55
595.00	93177.00	46588.50	31059.00	23294.25	18635.40	15529.50	13311.00	11647.13
596.00	93333.60	46666.80	31111.20	23333.40	18666.72	15555.60	13333.37	11666.70
597.00	93490.20	46745.10	31163.40	23372.55	18698.04	15581.70	13355.74	11686.28
598.00	93646.80	46823.40	31215.60	23411.70	18729.36	15607.80	13378.11	11705.85
599.00	93803.40	46901.70	31267.80	23450.85	18760.68	15633.90	13400.49	11725.43
600.00	93960.00	46980.00	31320.00	23490.00	18792.00	15660.00	13422.86	11745.00
601.00	94116.60	47058.30	31372.20	23529.15	18823.32	15686.10	13445.23	11764.58
602.00	94273.20	47136.60	31424.40	23568.30	18854.64	15712.20	13467.60	11784.15
603.00	94429.80	47214.90	31476.60	23607.45	18885.96	15738.30	13489.97	11803.73
604.00	94586.40	47293.20	31528.80	23646.60	18917.28	15764.40	13512.34	11823.30
605.00	94743.00	47371.50	31581.00	23685.75	18948.60	15790.50	13534.71	11842.88
606.00	94899.60	47449.80	31633.20	23724.90	18979.92	15816.60	13557.09	11862.45
607.00	95056.20	47528.10	31685.40	23764.05	19011.24	15842.70	13579.46	11882.03
608.00	95212.80	47606.40	31737.60	23803.20	19042.56	15868.80	13601.83	11901.60
609.00	95369.40	47684.70	31789.80	23842.35	19073.88	15894.90	13624.20	11921.18
610.00	95526.00	47763.00	31842.00	23881.50	19105.20	15921.00	13646.57	11940.75
611.00	95682.60	47841.30	31894.20	23920.65	19136.52	15947.10	13668.94	11960.33
612.00	95839.20	47919.60	31946.40	23959.80	19167.84	15973.20	13691.31	11979.90
613.00	95995.80	47997.90	31998.60	23998.95	19199.16	15999.30	13713.69	11999.48
614.00	96152.40	48076.20	32050.80	24038.10	19230.48	16025.40	13736.06	12019.05
615.00	96309.00	48154.50	32103.00	24077.25	19261.80	16051.50	13758.43	12038.63
616.00	96465.60	48232.80	32155.20	24116.40	19293.12	16077.60	13780.80	12058.20
